codigo_dane,municipio,departamento,nombre_festival,date_start,date_end,year,descripcion,sitio_1,maps_1,sitio_2,maps_2,sitio_3,maps_3,hotel_1,wa_1,hotel_2,wa_2,hotel_3,wa_3,source_type,verified
"20175","","","Fiestas de Chimichagua","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"20770","","","Fiestas de San Martín","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"23500","","","Fiestas de Moñitos","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"25040","","","Fiestas de Anolaima","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"25214","","","Fiestas de Cota","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"25317","","","Fiestas de Guachetá","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"25438","","","Fiestas de Medina","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"25518","","","Fiestas de Paime","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"25662","","","Fiestas de San Juan de Río Seco","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"25841","","","Fiestas de Ubaque","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"27075","","","Fiestas de Bahía Solano","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"27580","","","Fiestas de Río Iro","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"41132","","","Fiestas de Campoalegre","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"41551","","","Fiestas de Pitalito","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"41797","","","Fiestas de Tesalia","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"47053","","","Fiestas de Aracataca","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"47605","","","Fiestas de Remolino","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"50245","","","Fiestas de El Calvario","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"50680","","","Fiestas de San Carlos de Guaroa","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52233","","","Fiestas de Cumbitara","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52385","","","Fiestas de La Llanada","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52540","","","Fiestas de Policarpa","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"52694","","","Fiestas de San Pedro de Cartago","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54223","","","Fiestas de Cucutilla","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"54553","","","Fiestas de Puerto Santander","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68051","","","Fiestas de Aratoca","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68207","","","Fiestas de Concepción","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68255","","","Fiestas de El Playón","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68264","","","Fiestas de Encino","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68266","","","Fiestas de Enciso","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68271","","","Fiestas de Florián","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68276","","","Fiestas de Floridablanca","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68296","","","Fiestas de Galán","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68298","","","Fiestas de Gambita","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68307","","","Fiestas de Girón","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68318","","","Fiestas de Guaca","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68320","","","Fiestas de Guadalupe","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68322","","","Fiestas de Guapotá","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68324","","","Fiestas de Guavatá","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68327","","","Fiestas de Güepsa","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68344","","","Fiestas de Hato","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68368","","","Fiestas de Jesús María","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68370","","","Fiestas de Jordán","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68377","","","Fiestas de La Belleza","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68385","","","Fiestas de Landázuri","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68502","","","Fiestas de Onzaga","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68684","","","Fiestas de San José de Miranda","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"70230","","","Fiestas de Chalán","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"70702","","","Fiestas de San Juan de Betulia","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73236","","","Fiestas de Dolores","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73483","","","Fiestas de Natagaima","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73854","","","Fiestas de Valle de San Juan","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76318","","","Fiestas de Guacarí","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76863","","","Fiestas de Versalles","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"85225","","","Fiestas de Nunchía","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"86571","","","Fiestas de Puerto Guzmán","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"91460","","","Fiestas de Miriti - Paraná","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"97777","","","Fiestas de Papunaua","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05001","","","Fiestas de Medellín","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"44001","","","Fiestas de Riohacha","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"66001","","","Fiestas de Pereira","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68397","","","Fiestas de La Paz","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68406","","","Fiestas de Lebríja","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68418","","","Fiestas de Los Santos","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68425","","","Fiestas de Macaravita","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68432","","","Fiestas de Málaga","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68444","","","Fiestas de Matanza","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68464","","","Fiestas de Mogotes","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68468","","","Fiestas de Molagavita","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68498","","","Fiestas de Ocamonte","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68500","","","Fiestas de Oiba","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68522","","","Fiestas de Palmar","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68524","","","Fiestas de Palmas del Socorro","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68533","","","Fiestas de Páramo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68547","","","Fiestas de Piedecuesta","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68549","","","Fiestas de Pinchote","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68572","","","Fiestas de Puente Nacional","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68573","","","Fiestas de Puerto Parra","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68575","","","Fiestas de Puerto Wilches","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68615","","","Fiestas de Rionegro","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68655","","","Fiestas de Sabana de Torres","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68669","","","Fiestas de San Andrés","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68673","","","Fiestas de San Benito","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68679","","","Fiestas de San Gil","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68682","","","Fiestas de San Joaquín","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68686","","","Fiestas de San Miguel","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68689","","","Fiestas de San Vicente de Chucurí","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68705","","","Fiestas de Santa Bárbara","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68720","","","Fiestas de Santa Helena del Opón","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68745","","","Fiestas de Simacota","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68755","","","Fiestas de Socorro","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68770","","","Fiestas de Suaita","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68773","","","Fiestas de Sucre","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68780","","","Fiestas de Suratá","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68820","","","Fiestas de Tona","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68855","","","Fiestas de Valle de San José","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68861","","","Fiestas de Vélez","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68867","","","Fiestas de Vetas","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68872","","","Fiestas de Villanueva","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"68895","","","Fiestas de Zapatoca","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"70110","","","Fiestas de Buenavista","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"70204","","","Fiestas de Coloso","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"70215","","","Fiestas de Corozal","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"70221","","","Fiestas de Coveñas","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"70233","","","Fiestas de El Roble","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"70235","","","Fiestas de Galeras","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"70265","","","Fiestas de Guaranda","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"70400","","","Fiestas de La Unión","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"70418","","","Fiestas de Los Palmitos","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"70429","","","Fiestas de Majagual","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"70473","","","Fiestas de Morroa","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"70508","","","Fiestas de Ovejas","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"70523","","","Fiestas de Palmito","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"70670","","","Fiestas de Sampués","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"70678","","","Fiestas de San Benito Abad","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"70708","","","Fiestas de San Marcos","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"70713","","","Fiestas de San Onofre","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"70717","","","Fiestas de San Pedro","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"70742","","","Fiestas de San Luis de Sincé","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"70771","","","Fiestas de Sucre","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"70820","","","Fiestas de Santiago de Tolú","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"70823","","","Fiestas de Tolú Viejo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73024","","","Fiestas de Alpujarra","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73026","","","Fiestas de Alvarado","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73030","","","Fiestas de Ambalema","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73043","","","Fiestas de Anzoátegui","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73055","","","Fiestas de Armero","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73067","","","Fiestas de Ataco","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73124","","","Fiestas de Cajamarca","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73148","","","Fiestas de Carmen de Apicalá","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73152","","","Fiestas de Casabianca","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73168","","","Fiestas de Chaparral","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73200","","","Fiestas de Coello","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73217","","","Fiestas de Coyaima","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73226","","","Fiestas de Cunday","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73268","","","Fiestas de Espinal","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73270","","","Fiestas de Falan","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73275","","","Fiestas de Flandes","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73283","","","Fiestas de Fresno","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73319","","","Fiestas de Guamo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73347","","","Fiestas de Herveo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73349","","","Fiestas de Honda","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73352","","","Fiestas de Icononzo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73408","","","Fiestas de Lérida","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73411","","","Fiestas de Líbano","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73443","","","Fiestas de Mariquita","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73449","","","Fiestas de Melgar","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73461","","","Fiestas de Murillo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73504","","","Fiestas de Ortega","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73520","","","Fiestas de Palocabildo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73547","","","Fiestas de Piedras","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73555","","","Fiestas de Planadas","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73563","","","Fiestas de Prado","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73585","","","Fiestas de Purificación","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73616","","","Fiestas de Rioblanco","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73622","","","Fiestas de Roncesvalles","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73624","","","Fiestas de Rovira","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73671","","","Fiestas de Saldaña","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73675","","","Fiestas de San Antonio","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73678","","","Fiestas de San Luis","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73686","","","Fiestas de Santa Isabel","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73770","","","Fiestas de Suárez","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73861","","","Fiestas de Venadillo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73870","","","Fiestas de Villahermosa","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"73873","","","Fiestas de Villarrica","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76020","","","Fiestas de Alcalá","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76036","","","Fiestas de Andalucía","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76041","","","Fiestas de Ansermanuevo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76054","","","Fiestas de Argelia","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76100","","","Fiestas de Bolívar","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76109","","","Fiestas de Buenaventura","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76111","","","Fiestas de Guadalajara de Buga","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"70001","","","Fiestas de Sincelejo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05002","","","Fiestas de Abejorral","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05004","","","Fiestas de Abriaquí","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05021","","","Fiestas de Alejandría","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05030","","","Fiestas de Amagá","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05031","","","Fiestas de Amalfi","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05034","","","Fiestas de Andes","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05036","","","Fiestas de Angelópolis","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05038","","","Fiestas de Angostura","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05040","","","Fiestas de Anorí","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05042","","","Fiestas de Santafé de Antioquia","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05044","","","Fiestas de Anza","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05045","","","Fiestas de Apartadó","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05051","","","Fiestas de Arboletes","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05055","","","Fiestas de Argelia","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05059","","","Fiestas de Armenia","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05079","","","Fiestas de Barbosa","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05086","","","Fiestas de Belmira","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05088","","","Fiestas de Bello","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05093","","","Fiestas de Betulia","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05101","","","Fiestas de Ciudad Bolívar","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05107","","","Fiestas de Briceño","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05113","","","Fiestas de Buriticá","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05120","","","Fiestas de Cáceres","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05125","","","Fiestas de Caicedo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05129","","","Fiestas de Caldas","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05134","","","Fiestas de Campamento","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05138","","","Fiestas de Cañasgordas","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05142","","","Fiestas de Caracolí","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05145","","","Fiestas de Caramanta","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05147","","","Fiestas de Carepa","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05148","","","Fiestas de El Carmen de Viboral","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05150","","","Fiestas de Carolina","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05154","","","Fiestas de Caucasia","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05190","","","Fiestas de Cisneros","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05197","","","Fiestas de Cocorná","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05206","","","Fiestas de Concepción","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05209","","","Fiestas de Concordia","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05212","","","Fiestas de Copacabana","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05234","","","Fiestas de Dabeiba","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05237","","","Fiestas de Don Matías","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05240","","","Fiestas de Ebéjico","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05250","","","Fiestas de El Bagre","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05264","","","Fiestas de Entrerrios","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05266","","","Fiestas de Envigado","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05282","","","Fiestas de Fredonia","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05284","","","Fiestas de Frontino","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05306","","","Fiestas de Giraldo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05308","","","Fiestas de Girardota","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05310","","","Fiestas de Gómez Plata","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05315","","","Fiestas de Guadalupe","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05318","","","Fiestas de Guarne","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05321","","","Fiestas de Guatapé","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05347","","","Fiestas de Heliconia","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05353","","","Fiestas de Hispania","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05360","","","Fiestas de Itagui","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05361","","","Fiestas de Ituango","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05364","","","Fiestas de Jardín","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05368","","","Fiestas de Jericó","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05376","","","Fiestas de La Ceja","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05380","","","Fiestas de La Estrella","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05390","","","Fiestas de La Pintada","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05400","","","Fiestas de La Unión","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05411","","","Fiestas de Liborina","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05425","","","Fiestas de Maceo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05440","","","Fiestas de Marinilla","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05475","","","Fiestas de Murindó","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05480","","","Fiestas de Mutatá","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05483","","","Fiestas de Nariño","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05490","","","Fiestas de Necoclí","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05495","","","Fiestas de Nechí","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05501","","","Fiestas de Olaya","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05541","","","Fiestas de Peñol","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05543","","","Fiestas de Peque","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05576","","","Fiestas de Pueblorrico","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05579","","","Fiestas de Puerto Berrío","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05585","","","Fiestas de Puerto Nare","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05591","","","Fiestas de Puerto Triunfo","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05604","","","Fiestas de Remedios","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05607","","","Fiestas de Retiro","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05615","","","Fiestas de Rionegro","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05628","","","Fiestas de Sabanalarga","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05642","","","Fiestas de Salgar","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"05647","","","Fiestas de San Andrés de Cuerquía","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76113","","","Fiestas de Bugalagrande","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76122","","","Fiestas de Caicedonia","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76126","","","Fiestas de Calima","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76130","","","Fiestas de Candelaria","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
"76147","","","Fiestas de Cartago","","","2026","Fecha referencial: Por definir","","","","","","","","","","","","","base","false"
